hour,temperature_2m_pickup,relative_humidity_2m_pickup,dew_point_2m_pickup,precipitation_pickup,snowfall_pickup,wind_speed_10m_pickup,AvgVTAT_missing_flag,DriverRatings_missing_flag,Avg VTAT_fill,Avg CTAT_fill,Booking Value_fill,Ride Distance_fill,Driver Ratings_fill,Customer Rating_fill,Vehicle Type_Bike,Vehicle Type_Go Mini,Vehicle Type_Go Sedan,Vehicle Type_Premier Sedan,Vehicle Type_Uber XL,Vehicle Type_eBike,Vehicle Type
12,18.1,74.0,13.3,0.0,0.0,7.7,0,0,6.9,18.5,652.0,8.25,4.3,4.6,False,False,True,False,False,False,Go Sedan
15,33.5,43.0,19.1,0.0,0.0,7.9,0,0,11.0,36.0,1583.0,30.68,4.6,4.9,False,True,False,False,False,False,Go Mini
19,11.1,80.0,7.7,0.0,0.0,2.6,0,0,6.2,17.3,257.0,27.15,5.0,4.6,False,False,True,False,False,False,Go Sedan
19,21.8,96.0,21.1,0.0,0.0,6.1,0,0,3.4,44.0,1361.0,16.51,3.4,4.3,False,True,False,False,False,False,Go Mini
4,22.3,62.0,14.7,0.0,0.0,4.7,0,0,8.6,17.6,395.0,40.1,4.5,4.9,False,False,False,False,False,False,Auto
22,25.7,97.0,25.2,0.6,0.0,15.3,0,0,12.6,39.7,502.0,25.7,4.2,4.6,False,False,False,False,False,False,Auto
1,6.6,100.0,6.6,0.0,0.0,2.1,0,0,5.4,23.0,649.0,10.54,4.4,4.7,False,True,False,False,False,False,Go Mini
11,25.4,56.0,15.9,0.0,0.0,3.6,0,0,12.1,30.2,224.0,24.79,4.5,4.8,False,False,True,False,False,False,Go Sedan
0,24.0,92.0,22.6,0.0,0.0,5.5,0,0,8.0,40.5,193.0,27.36,5.0,3.0,False,True,False,False,False,False,Go Mini
18,24.4,94.0,23.3,0.0,0.0,5.9,0,0,12.2,43.0,307.0,17.04,4.3,4.6,False,False,False,False,False,False,Auto
8,26.7,32.0,8.5,0.0,0.0,8.0,0,1,7.9,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
12,29.0,32.0,10.8,0.0,0.0,6.4,0,0,8.1,43.3,802.0,18.47,4.1,4.3,False,False,True,False,False,False,Go Sedan
17,25.9,85.0,23.2,0.0,0.0,7.1,0,0,13.3,22.1,376.0,43.4,4.1,4.2,False,True,False,False,False,False,Go Mini
19,15.6,88.0,13.6,0.0,0.0,6.4,0,1,4.5,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
6,30.5,35.0,13.5,0.0,0.0,14.0,0,0,9.6,36.4,75.0,4.91,4.5,4.3,False,False,False,False,False,True,eBike
20,27.4,97.0,27.0,0.0,0.0,3.6,0,0,13.4,34.9,390.0,29.83,4.6,4.2,False,False,False,False,False,False,Auto
9,29.5,74.0,24.4,0.3,0.0,13.1,0,0,5.6,24.8,177.0,49.97,4.5,3.9,True,False,False,False,False,False,Bike
22,26.2,95.0,25.4,0.0,0.0,7.4,0,1,11.0,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
21,14.2,92.0,13.0,0.0,0.0,6.1,0,0,13.0,26.7,165.0,22.88,3.0,4.3,False,False,True,False,False,False,Go Sedan
9,41.3,24.0,16.7,0.0,0.0,7.8,0,0,2.7,15.2,136.0,4.33,4.2,4.9,False,True,False,False,False,False,Go Mini
13,19.9,61.0,12.1,0.0,0.0,4.0,1,1,8.446660167213212,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
21,30.7,33.0,12.6,0.0,0.0,5.3,0,0,4.0,27.2,166.0,45.91,4.7,4.9,False,False,True,False,False,False,Go Sedan
18,29.3,84.0,26.4,0.0,0.0,29.3,0,0,14.7,28.6,745.0,39.7,4.3,4.3,False,False,True,False,False,False,Go Sedan
16,17.1,65.0,10.5,0.0,0.0,1.6,0,0,2.4,43.6,304.0,24.84,3.7,4.2,False,False,False,False,False,True,eBike
18,21.3,25.0,0.4,0.0,0.0,10.0,0,0,8.2,17.5,177.0,39.98,4.4,4.5,False,True,False,False,False,False,Go Mini
9,18.0,63.0,10.8,0.0,0.0,1.4,1,1,8.443825503355704,29.210539523212045,509.4071936428273,24.646159765788376,4.234065732857275,4.404009887393572,False,False,False,True,False,False,Premier Sedan
13,23.3,78.0,19.2,0.0,0.0,5.4,0,0,8.2,29.8,321.0,26.71,4.2,5.0,False,False,False,True,False,False,Premier Sedan
17,15.4,74.0,10.8,0.0,0.0,4.9,0,1,10.6,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
15,18.8,78.0,15.0,0.0,0.0,7.8,0,1,7.8,28.5,952.0,11.5,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
15,20.6,45.0,8.3,0.0,0.0,4.5,0,0,8.9,15.3,489.0,34.92,4.2,4.2,False,False,False,False,False,False,Auto
17,23.6,77.0,19.4,0.0,0.0,9.0,0,0,13.4,26.4,515.0,10.06,3.8,4.1,False,True,False,False,False,False,Go Mini
9,29.1,52.0,18.1,0.0,0.0,3.4,0,0,5.3,35.7,119.0,44.51,4.8,4.2,False,False,True,False,False,False,Go Sedan
13,27.0,48.0,15.1,0.0,0.0,9.7,0,0,6.4,18.3,201.0,42.39,3.3,4.2,False,False,False,False,False,False,Auto
13,41.1,10.0,2.8,0.0,0.0,20.4,0,1,8.0,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
11,36.3,15.0,5.6,0.0,0.0,15.8,0,1,9.5,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
16,27.6,94.0,26.5,0.1,0.0,1.9,0,0,6.9,37.1,638.0,49.14,4.1,4.6,True,False,False,False,False,False,Bike
20,23.0,93.0,21.9,2.3,0.0,22.2,0,1,5.8,23.9,387.0,6.54,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
21,12.2,85.0,9.7,0.0,0.0,3.6,0,1,10.5,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
7,17.1,78.0,13.3,0.0,0.0,10.3,0,0,5.9,17.2,709.0,42.45,4.7,3.4,False,False,True,False,False,False,Go Sedan
18,29.4,84.0,26.4,0.0,0.0,6.6,0,0,12.9,24.6,126.0,26.02,4.7,4.3,False,False,False,True,False,False,Premier Sedan
15,7.8,93.0,6.7,0.0,0.0,9.2,0,1,4.2,29.14832349978414,503.25600805871346,24.991942725572027,4.2249407676512405,4.4044700679197595,False,False,False,False,False,True,eBike
4,26.6,87.0,24.3,0.1,0.0,5.2,0,0,7.0,26.3,113.0,7.38,4.2,3.1,False,False,False,True,False,False,Premier Sedan
0,27.4,96.0,26.6,0.1,0.0,9.7,0,0,2.2,33.0,287.0,43.33,4.3,4.8,False,True,False,False,False,False,Go Mini
11,27.0,29.0,7.3,0.0,0.0,11.4,0,0,14.1,35.6,158.0,9.62,4.6,4.1,False,True,False,False,False,False,Go Mini
10,31.0,46.0,18.2,0.0,0.0,26.5,0,0,5.7,16.4,199.0,24.23,4.3,3.2,False,False,True,False,False,False,Go Sedan
10,29.3,21.0,4.5,0.0,0.0,15.9,0,0,10.4,22.2,565.0,23.88,4.3,4.2,False,False,False,False,False,False,Auto
21,10.4,65.0,4.2,0.0,0.0,15.1,0,0,9.4,15.4,1439.0,18.44,4.3,4.6,True,False,False,False,False,False,Bike
20,35.5,18.0,7.3,0.0,0.0,14.5,0,0,9.7,19.5,473.0,4.52,4.3,4.2,False,False,False,True,False,False,Premier Sedan
16,15.6,86.0,13.3,0.0,0.0,7.0,0,0,3.1,30.6,191.0,28.72,4.6,5.0,False,False,True,False,False,False,Go Sedan
18,26.6,98.0,26.2,0.0,0.0,1.8,0,0,7.3,19.0,782.0,37.89,3.7,4.3,False,False,True,False,False,False,Go Sedan
16,26.8,94.0,25.7,0.0,0.0,8.5,0,0,13.6,40.0,532.0,39.16,4.2,3.2,False,False,False,False,False,False,Auto
10,31.6,35.0,14.4,0.0,0.0,7.8,0,1,8.9,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
6,19.7,60.0,11.6,0.0,0.0,2.9,0,1,19.9,29.210539523212045,509.4071936428273,24.646159765788376,4.234065732857275,4.404009887393572,False,False,False,True,False,False,Premier Sedan
20,24.2,86.0,21.6,0.0,0.0,1.6,0,1,7.2,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
8,35.4,30.0,15.3,0.0,0.0,7.6,0,1,16.0,29.23264476803251,503.83101930240434,24.48038266169997,4.238222222222222,4.404481481481481,False,False,False,False,True,False,Uber XL
6,20.2,38.0,5.3,0.0,0.0,10.8,0,0,7.1,25.6,221.0,17.73,4.6,3.7,False,True,False,False,False,False,Go Mini
12,34.7,44.0,20.6,0.0,0.0,3.2,0,0,3.6,34.8,110.0,20.76,4.3,4.4,False,True,False,False,False,False,Go Mini
14,15.5,93.0,14.4,0.0,0.0,9.0,0,1,11.0,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
19,32.1,34.0,14.1,0.0,0.0,9.7,0,1,3.5,20.5,458.0,17.65,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
6,26.1,42.0,12.1,0.0,0.0,12.4,1,1,8.506528015659407,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
9,24.8,42.0,11.2,0.0,0.0,2.5,0,0,10.3,38.1,141.0,47.5,4.2,4.4,False,False,False,False,True,False,Uber XL
17,21.5,58.0,12.8,0.0,0.0,1.7,0,0,10.6,32.0,1212.0,46.32,4.7,3.8,False,True,False,False,False,False,Go Mini
5,23.2,41.0,9.3,0.0,0.0,6.2,0,0,7.9,19.1,531.0,43.7,4.9,4.8,False,False,True,False,False,False,Go Sedan
12,30.8,76.0,26.0,0.0,0.0,5.8,0,0,8.1,23.9,486.0,6.51,4.0,4.6,False,False,False,False,False,False,Auto
11,27.8,88.0,25.5,0.4,0.0,12.4,0,1,9.3,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
8,32.3,66.0,25.0,0.1,0.0,9.5,0,0,7.4,43.5,187.0,36.29,4.3,4.1,False,True,False,False,False,False,Go Mini
18,28.4,83.0,25.3,0.0,0.0,7.3,1,1,8.400261598201512,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
19,13.9,86.0,11.6,0.0,0.0,3.0,0,0,8.8,42.9,110.0,16.84,4.2,5.0,False,False,False,False,False,False,Auto
18,27.4,87.0,25.1,6.4,0.0,16.1,0,0,8.0,34.6,254.0,24.04,4.1,3.9,False,True,False,False,False,False,Go Mini
10,25.6,95.0,24.7,1.9,0.0,6.0,0,0,8.6,28.3,75.0,49.15,4.6,4.9,False,False,False,False,True,False,Uber XL
16,34.7,48.0,22.0,0.0,0.0,2.2,0,1,7.1,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
7,32.9,62.0,24.6,0.0,0.0,27.8,0,0,8.5,36.8,382.0,9.09,4.6,4.8,False,False,True,False,False,False,Go Sedan
19,30.2,28.0,9.9,0.0,0.0,7.3,0,0,11.5,27.7,110.0,11.08,3.7,4.9,False,False,True,False,False,False,Go Sedan
14,35.6,18.0,8.0,0.0,0.0,13.3,0,0,4.0,18.5,215.0,38.65,4.2,4.5,False,True,False,False,False,False,Go Mini
19,18.9,56.0,9.9,0.0,0.0,11.9,0,0,13.4,40.2,79.0,36.8,4.3,4.7,False,False,True,False,False,False,Go Sedan
5,29.6,83.0,26.3,0.1,0.0,4.7,1,1,8.582085095794975,29.23264476803251,503.83101930240434,24.48038266169997,4.238222222222222,4.404481481481481,False,False,False,False,True,False,Uber XL
14,14.3,87.0,12.1,0.0,0.0,13.0,0,0,9.9,41.7,413.0,16.12,4.1,4.6,False,False,False,False,False,True,eBike
16,26.3,89.0,24.3,0.0,0.0,8.4,0,0,14.2,28.8,1125.0,40.69,4.8,4.9,False,False,True,False,False,False,Go Sedan
14,16.9,72.0,11.8,0.0,0.0,7.7,0,0,11.2,34.9,207.0,30.51,4.3,4.9,False,False,True,False,False,False,Go Sedan
9,26.5,75.0,21.6,1.3,0.0,9.0,0,0,7.3,39.6,674.0,43.76,4.9,3.8,True,False,False,False,False,False,Bike
10,34.6,56.0,24.5,0.0,0.0,16.2,0,0,4.0,18.4,563.0,37.65,4.5,4.6,False,False,False,False,False,False,Auto
7,18.5,40.0,4.7,0.0,0.0,16.4,0,0,12.5,42.3,329.0,11.05,3.9,4.3,True,False,False,False,False,False,Bike
20,15.2,62.0,8.0,0.0,0.0,15.8,0,0,14.8,26.3,366.0,18.55,4.3,3.7,False,True,False,False,False,False,Go Mini
6,30.3,79.0,26.2,1.4,0.0,15.5,0,0,3.8,27.6,732.0,29.25,4.2,4.3,False,False,False,False,False,True,eBike
15,17.5,46.0,5.8,0.0,0.0,16.6,0,1,5.5,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
11,36.5,52.0,25.1,0.0,0.0,10.8,0,1,14.6,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
18,13.6,83.0,10.7,0.0,0.0,8.0,0,1,10.5,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
10,25.9,89.0,23.9,8.5,0.0,10.4,0,0,8.4,27.4,422.0,36.66,3.6,4.8,True,False,False,False,False,False,Bike
17,7.3,95.0,6.5,0.0,0.0,11.0,0,1,12.4,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
3,27.8,87.0,25.5,0.0,0.0,13.2,0,0,10.6,31.1,132.0,21.23,4.5,5.0,False,False,False,False,False,False,Auto
10,46.0,7.0,1.3,0.0,0.0,22.7,0,1,7.5,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
10,29.3,72.0,23.7,0.0,0.0,11.2,0,1,8.1,17.1,577.0,9.63,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
22,20.8,98.0,20.4,0.0,0.0,5.8,0,0,2.9,22.3,162.0,13.73,4.6,4.2,True,False,False,False,False,False,Bike
5,28.8,46.0,16.0,0.0,0.0,5.5,0,1,4.0,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
9,34.0,50.0,22.1,0.0,0.0,5.7,0,0,12.5,19.2,733.0,42.3,4.6,5.0,True,False,False,False,False,False,Bike
11,29.2,21.0,4.6,0.0,0.0,18.8,0,1,15.3,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
22,27.2,88.0,25.1,0.5,0.0,24.7,0,0,2.8,43.5,1384.0,38.72,4.4,3.8,False,False,True,False,False,False,Go Sedan
13,26.5,82.0,23.2,0.0,0.0,4.9,0,1,9.8,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
8,20.2,48.0,8.8,0.0,0.0,8.8,0,0,9.2,25.2,181.0,48.77,3.1,4.3,False,False,False,False,False,False,Auto
19,24.7,60.0,16.5,0.0,0.0,6.4,0,1,5.9,29.14832349978414,503.25600805871346,24.991942725572027,4.2249407676512405,4.4044700679197595,False,False,False,False,False,True,eBike
14,28.5,36.0,11.9,0.0,0.0,11.3,0,1,7.3,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
14,25.9,44.0,12.6,0.0,0.0,10.4,0,1,10.6,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
14,27.5,78.0,23.3,0.0,0.0,6.4,0,1,11.3,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
1,11.6,79.0,8.1,0.0,0.0,7.4,0,0,6.8,18.4,580.0,5.61,3.1,4.8,False,False,False,False,False,False,Auto
8,32.9,65.0,25.4,0.1,0.0,11.2,0,0,2.4,36.6,392.0,9.21,4.6,4.5,False,False,False,False,False,False,Auto
12,17.1,38.0,2.6,0.0,0.0,5.4,0,0,2.2,35.4,870.0,32.16,4.5,4.9,False,False,False,True,False,False,Premier Sedan
21,10.5,55.0,1.9,0.0,0.0,8.9,0,0,12.9,28.0,351.0,3.0,4.4,4.9,True,False,False,False,False,False,Bike
15,29.3,84.0,26.4,0.0,0.0,2.9,0,0,9.9,21.1,486.0,21.07,3.6,4.8,False,False,False,False,False,True,eBike
19,14.2,63.0,7.4,0.0,0.0,5.9,0,0,2.4,23.9,131.0,38.14,4.9,4.3,False,True,False,False,False,False,Go Mini
22,26.5,92.0,25.1,0.1,0.0,2.4,1,1,8.506528015659407,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
3,26.0,89.0,24.1,0.1,0.0,5.0,0,0,5.6,19.8,432.0,14.66,3.5,4.7,True,False,False,False,False,False,Bike
16,27.5,85.0,24.8,0.0,0.0,11.5,0,0,7.3,26.4,179.0,24.46,4.6,3.9,False,True,False,False,False,False,Go Mini
10,34.9,61.0,26.3,0.0,0.0,7.6,0,1,10.2,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
20,26.9,94.0,25.8,0.0,0.0,4.7,0,1,7.9,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
14,26.6,74.0,21.6,0.0,0.0,7.3,0,1,6.0,14.2,197.0,15.71,4.234065732857275,4.404009887393572,False,False,False,True,False,False,Premier Sedan
9,22.6,65.0,15.8,0.0,0.0,1.8,0,0,5.1,39.0,1381.0,41.65,4.3,3.1,False,True,False,False,False,False,Go Mini
14,28.0,85.0,25.3,0.0,0.0,10.3,0,1,3.7,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
8,32.6,12.0,-0.4,0.0,0.0,22.5,0,1,4.2,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
17,24.0,93.0,22.7,1.9,0.0,14.0,0,0,10.2,16.0,1419.0,49.24,3.7,3.6,False,False,False,True,False,False,Premier Sedan
14,20.4,56.0,11.4,0.0,0.0,2.3,0,0,4.1,24.3,201.0,34.13,4.9,4.6,False,False,False,True,False,False,Premier Sedan
19,5.8,95.0,5.1,0.0,0.0,9.2,0,0,5.4,35.1,108.0,13.2,5.0,4.3,False,False,False,True,False,False,Premier Sedan
21,34.8,43.0,20.2,0.0,0.0,11.1,0,0,12.1,28.9,793.0,27.63,3.9,3.8,False,False,False,True,False,False,Premier Sedan
9,32.0,34.0,14.2,0.0,0.0,7.9,0,0,10.7,38.3,401.0,27.12,4.5,4.9,False,True,False,False,False,False,Go Mini
9,26.1,48.0,14.1,0.0,0.0,8.3,0,1,3.1,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
12,26.5,38.0,11.2,0.0,0.0,6.0,0,1,9.7,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
0,26.9,86.0,24.3,0.0,0.0,5.8,0,0,12.0,19.6,451.0,33.49,3.9,3.2,False,True,False,False,False,False,Go Mini
11,21.1,38.0,6.1,0.0,0.0,6.5,0,1,4.8,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
22,25.5,98.0,25.2,0.0,0.0,4.7,0,0,11.2,18.9,470.0,25.75,4.2,4.2,False,False,True,False,False,False,Go Sedan
5,40.6,32.0,20.5,0.0,0.0,6.6,1,1,8.443825503355704,29.210539523212045,509.4071936428273,24.646159765788376,4.234065732857275,4.404009887393572,False,False,False,True,False,False,Premier Sedan
15,35.5,15.0,5.2,0.0,0.0,12.2,0,0,7.9,18.8,447.0,3.37,4.9,5.0,False,True,False,False,False,False,Go Mini
20,21.9,88.0,19.9,0.0,0.0,7.7,0,1,7.2,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
10,32.0,42.0,17.6,0.0,0.0,14.8,0,1,5.3,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
10,41.9,12.0,6.4,0.0,0.0,19.4,0,1,6.6,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
11,28.1,88.0,25.9,7.2,0.0,15.0,0,1,7.5,14.0,262.0,11.41,4.2249407676512405,4.4044700679197595,False,False,False,False,False,True,eBike
20,29.6,82.0,26.2,0.0,0.0,9.0,0,1,6.8,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
9,32.3,48.0,19.8,0.0,0.0,17.5,0,0,11.6,16.0,617.0,12.08,4.6,4.2,False,False,False,False,False,True,eBike
4,32.4,32.0,13.8,0.0,0.0,3.1,0,0,13.2,20.6,113.0,4.14,4.3,4.1,False,False,False,False,False,False,Auto
21,24.9,89.0,23.0,0.0,0.0,6.1,0,0,2.2,36.3,743.0,12.86,4.1,4.1,False,True,False,False,False,False,Go Mini
4,18.4,57.0,9.9,0.0,0.0,4.8,0,1,11.7,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
17,12.8,65.0,6.3,0.0,0.0,10.0,0,0,14.9,23.9,334.0,21.45,4.3,4.1,False,True,False,False,False,False,Go Mini
20,17.9,81.0,14.7,0.0,0.0,16.3,0,0,14.8,15.9,698.0,34.79,3.7,4.9,True,False,False,False,False,False,Bike
15,27.9,86.0,25.3,0.0,0.0,15.9,0,1,11.4,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
5,18.6,50.0,7.9,0.0,0.0,9.9,0,1,10.1,29.210539523212045,509.4071936428273,24.646159765788376,4.234065732857275,4.404009887393572,False,False,False,True,False,False,Premier Sedan
17,27.7,38.0,11.9,0.0,0.0,9.2,0,0,3.8,15.4,398.0,2.88,4.3,5.0,False,False,True,False,False,False,Go Sedan
9,18.4,63.0,11.1,0.0,0.0,3.1,0,1,7.3,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
16,35.7,18.0,7.7,0.0,0.0,18.1,0,1,9.4,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
12,34.7,19.0,7.7,0.0,0.0,16.9,0,0,2.8,40.3,467.0,28.05,3.7,3.8,False,False,False,True,False,False,Premier Sedan
21,26.4,89.0,24.3,3.2,0.0,17.7,0,0,11.8,32.0,479.0,15.27,4.2,4.6,False,False,True,False,False,False,Go Sedan
9,46.6,7.0,1.7,0.0,0.0,19.1,0,1,11.1,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
3,-4.3,48.0,-13.7,0.0,0.0,3.8,0,1,17.6,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
12,13.5,79.0,9.8,0.0,0.0,9.1,0,0,8.4,27.9,676.0,14.32,4.3,4.3,False,False,False,False,False,True,eBike
17,25.4,81.0,21.9,0.0,0.0,6.9,0,1,5.5,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
17,10.1,81.0,7.1,0.0,0.0,8.4,0,1,6.4,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
19,15.6,88.0,13.6,0.0,0.0,6.4,1,1,8.506528015659407,29.201697075395764,510.3922726053126,24.640380332707274,4.229652996845426,4.404225662093757,True,False,False,False,False,False,Bike
19,18.3,55.0,9.2,0.0,0.0,3.6,0,0,2.8,19.1,131.0,32.98,4.6,4.9,False,False,False,False,False,False,Auto
5,32.8,56.0,22.8,0.0,0.0,6.9,0,0,6.7,32.9,759.0,7.37,4.6,4.2,False,False,True,False,False,False,Go Sedan
18,27.9,85.0,25.1,0.0,0.0,7.3,0,0,12.7,23.8,517.0,47.89,3.8,4.9,False,False,False,False,False,False,Auto
6,39.4,23.0,14.7,0.0,0.0,12.5,0,1,3.3,29.173641331849,508.02398542657625,24.611863171743753,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
12,18.9,86.0,16.5,0.4,0.0,11.3,0,1,7.1,24.0,407.0,9.76,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
18,33.4,22.0,8.8,0.0,0.0,7.8,0,1,6.1,10.1,256.0,6.52,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
18,30.9,60.0,22.2,0.0,0.0,10.4,0,0,14.0,32.3,434.0,16.09,4.5,4.1,False,False,False,True,False,False,Premier Sedan
9,37.6,20.0,10.8,0.0,0.0,2.1,0,0,4.0,25.9,558.0,31.89,4.1,4.4,False,True,False,False,False,False,Go Mini
21,16.0,52.0,6.0,0.0,0.0,7.2,1,1,8.443825503355704,29.210539523212045,509.4071936428273,24.646159765788376,4.234065732857275,4.404009887393572,False,False,False,True,False,False,Premier Sedan
17,29.6,83.0,26.5,0.0,0.0,4.7,0,1,12.0,29.02648484165446,510.87715541530486,24.56676434126,4.232220294882914,4.408784537232066,False,False,True,False,False,False,Go Sedan
22,21.1,43.0,8.1,0.0,0.0,9.4,0,0,9.4,37.2,73.0,43.72,4.0,4.3,False,False,False,False,False,False,Auto
13,25.4,93.0,24.1,0.0,0.0,3.0,0,1,9.0,12.4,838.0,11.43,4.22735351291308,4.404970841432935,False,True,False,False,False,False,Go Mini
20,28.0,88.0,25.8,0.0,0.0,8.3,0,0,8.7,17.4,111.0,20.56,4.4,4.8,False,True,False,False,False,False,Go Mini
15,9.0,92.0,7.8,3.8,0.0,7.2,0,0,6.2,19.1,1336.0,35.09,3.8,4.9,False,True,False,False,False,False,Go Mini
16,19.0,62.0,11.4,0.0,0.0,10.5,0,1,8.6,29.13119284616007,506.7431820021041,24.618638423565592,4.231947036345864,4.4025459877366035,False,False,False,False,False,False,Auto
10,41.2,26.0,18.1,0.0,0.0,2.9,0,0,7.0,20.1,59.0,6.41,3.9,4.1,False,False,False,False,False,False,Auto
7,16.0,66.0,9.5,0.0,0.0,2.5,0,0,9.8,43.3,352.0,20.43,4.3,4.1,True,False,False,False,False,False,Bike
